"","timeline","Sr.est","Sr.est.5pct","Sr.est.95pct"
"1",-434.555729984301,0.706882033650628,0.706426981772954,0.707386103746674
"2",-426.827315541601,0.706867481044753,0.70643178108542,0.707356722691222
"3",-419.098901098901,0.706879859266455,0.706429686867661,0.707339487880022
"4",-411.370486656201,0.706865128429379,0.706401713504128,0.707368655058131
"5",-403.642072213501,0.706873708857998,0.706447374649444,0.707391136410819
"6",-395.913657770801,0.706892685886257,0.706413976543206,0.707368046915923
"7",-388.1852433281,0.70689149754752,0.706424713473585,0.707372215981921
"8",-380.4568288854,0.706879220300462,0.706413365216063,0.707354463313324
"9",-372.7284144427,0.706864905593812,0.706354531822625,0.707324853184018
"10",-365,0.706860236585777,0.70633822600028,0.707330574481669
"11",-357.2715855573,0.706857610335274,0.70629277847673,0.707313848464242
"12",-349.5431711146,0.706844986722374,0.70630322953889,0.707315441164634
"13",-341.8147566719,0.706844946354622,0.706288262376012,0.707298973248225
"14",-334.086342229199,0.706836584141849,0.706311145274391,0.707279572831566
"15",-326.357927786499,0.706844194447323,0.706320117734498,0.707282105150082
"16",-318.629513343799,0.706855626788905,0.70627668748031,0.707224980749511
"17",-310.901098901099,0.706891972567631,0.706307331336283,0.707290829057767
"18",-303.172684458399,0.706903561756849,0.706369545510626,0.707345416454182
"19",-295.444270015699,0.70691671357754,0.706398096653617,0.707383679837031
"20",-287.715855572998,0.706959932395379,0.706458856393518,0.707417180838518
"21",-279.987441130298,0.706988301039061,0.706514926151456,0.707476665041975
"22",-272.259026687598,0.70704529351934,0.706590592600013,0.707550438131545
"23",-264.530612244898,0.707079014130093,0.706682285261655,0.707631910210406
"24",-256.802197802198,0.707101313777802,0.706689158269188,0.707631453514143
"25",-249.073783359498,0.707135589644029,0.706764132797888,0.707665668903025
"26",-241.345368916797,0.707196472456878,0.706763761157468,0.707677687086888
"27",-233.616954474097,0.707195405113107,0.70674291994052,0.707680958448308
"28",-225.888540031397,0.707182483199151,0.706720771962348,0.707700879204881
"29",-218.160125588697,0.707175353897567,0.706684049635204,0.707700159274146
"30",-210.431711145997,0.707131162257724,0.706614471988498,0.707693467797481
"31",-202.703296703297,0.707072446486952,0.706388788263091,0.707631682116984
"32",-194.974882260597,0.706985435216832,0.706182996798208,0.707598764143807
"33",-187.246467817896,0.70645197226235,0.70590855963988,0.70738179076251
"34",-179.518053375196,0.706272138526895,0.705755311009093,0.70704183263758
"35",-171.789638932496,0.706177468190501,0.70569704843485,0.706778559199222
"36",-164.061224489796,0.706123853173864,0.705705859244817,0.706637849776394
"37",-156.332810047096,0.70610973600879,0.705708470976029,0.706568573137158
"38",-148.604395604396,0.706091400664595,0.70573421488232,0.706538507885831
"39",-140.875981161695,0.706104287518132,0.70570350733461,0.706467573516529
"40",-133.147566718995,0.706127824193274,0.705738477958028,0.706483929459625
"41",-125.419152276295,0.706112488791638,0.705735765349594,0.706466954385496
"42",-117.690737833595,0.706076928371917,0.705731679990819,0.706462277876874
"43",-109.962323390895,0.706100053165944,0.705716399224405,0.706436286270848
"44",-102.233908948195,0.706035754068852,0.705703211524781,0.706423353952135
"45",-94.5054945054945,0.706057086360946,0.705691560427065,0.706405384715235
"46",-86.7770800627943,0.706060481118462,0.705679230640273,0.706406654039561
"47",-79.0486656200941,0.70603849319167,0.705652393963566,0.706383325946901
"48",-71.320251177394,0.706043049407868,0.70561772747015,0.706341145822813
"49",-63.5918367346939,0.706039446202543,0.705635403991714,0.706356178002712
"50",-55.8634222919937,0.706008380830506,0.705605728846283,0.706333765119856
"51",-48.1350078492935,0.706009958581197,0.705589245873268,0.706312158513725
"52",-40.4065934065933,0.705990818191681,0.705600865577978,0.706319021125372
"53",-32.6781789638932,0.705950401949141,0.705579909808585,0.706311860119156
"54",-24.9497645211931,0.705949473092642,0.705567665880984,0.706302403974377
"55",-17.2213500784929,0.705955310975605,0.705562801782704,0.706328098399369
"56",-9.49293563579272,0.705948559848005,0.705531432635162,0.706350380504673
"57",-1.76452119309255,0.705976760124905,0.70550777297964,0.70638285696115
"58",5.96389324960757,0.706001831909423,0.705450046941596,0.706403570591681
"59",13.6923076923077,0.706007306222205,0.705401762160725,0.706444358181592
"60",21.4207221350079,0.706053707771435,0.705318999377522,0.706677436593231
"61",29.1491365777081,0.706132066146891,0.705407984753337,0.707652614376898
"62",36.8775510204082,0.706284297392887,0.705696542365395,0.70886269887985
"63",44.6059654631084,0.712081327324275,0.711080385102796,0.713830465694046
"64",52.3343799058085,0.712225880548219,0.711552218232597,0.714032347621304
"65",60.0627943485087,0.712304631721705,0.711605745829431,0.714136429086216
"66",67.7912087912089,0.712332256021973,0.711661413943071,0.714116687084199
"67",75.519623233909,0.712296054109583,0.711588092373965,0.713928206020637
"68",83.2480376766092,0.712283080386469,0.711490764526211,0.713812150723633
"69",90.9764521193093,0.712214420513638,0.710950467584415,0.713112098786259
"70",98.7048665620094,0.712106865396272,0.710875584079357,0.712921081162126
"71",106.43328100471,0.711470038623176,0.71076860570415,0.712731073872665
"72",114.16169544741,0.711305241647329,0.710618386653252,0.712415199792936
"73",121.89010989011,0.711214435829979,0.710550382024296,0.712053630874522
"74",129.61852433281,0.711156582571494,0.710573402132229,0.711844323305309
"75",137.34693877551,0.711093626394576,0.710551652794765,0.711738174758953
"76",145.07535321821,0.711080214240372,0.710556424382901,0.71168962895782
"77",152.803767660911,0.711060911926561,0.710534088084738,0.711630967324127
"78",160.532182103611,0.711051690554814,0.710552745883862,0.711620834676503
"79",168.260596546311,0.711022814177937,0.710600554700097,0.711656446610798
"80",175.989010989011,0.711034374238768,0.710560352306359,0.711603270402431
"81",183.717425431711,0.711030325121547,0.710549476154269,0.711596350734788
"82",191.445839874411,0.71101423601703,0.710583637872856,0.711621484491075
"83",199.174254317111,0.71100331707518,0.710604354228412,0.711632256340718
"84",206.902668759812,0.711027133121332,0.710580235214873,0.711607948266751
"85",214.631083202512,0.711026058948297,0.710561777986892,0.711581095018665
"86",222.359497645212,0.711074286311526,0.710593620440177,0.711613287564049
"87",230.087912087912,0.711067455252001,0.710581083183739,0.711619022644879
"88",237.816326530612,0.711036062806419,0.710593125192738,0.711637629091242
"89",245.544740973313,0.711037849123948,0.710578390003165,0.711635253969454
"90",253.273155416013,0.711036084724218,0.710545539868479,0.711610432136123
"91",261.001569858713,0.71102680706722,0.710520025557344,0.711603904803988
"92",268.729984301413,0.711035463880962,0.710517843599547,0.711626824320491
"93",276.458398744113,0.711060565687423,0.710515620664428,0.711642675111816
"94",284.186813186813,0.711067878216206,0.710549960680533,0.711692450956974
"95",291.915227629513,0.711141139561456,0.710613872649022,0.711774057558916
"96",299.643642072214,0.711236081455493,0.71066149113825,0.711828071719053
"97",307.372056514914,0.711284757718449,0.71071153335287,0.711891883185524
"98",315.100470957614,0.711323158312551,0.710822463891301,0.711986442457683
"99",322.828885400314,0.71132724587449,0.710809444324117,0.711953234676457
"100",330.557299843014,0.711338742727121,0.710786651105047,0.711908186337269
"101",338.285714285714,0.71132014282788,0.710802067376754,0.711906866770432
"102",346.014128728415,0.711305378447235,0.710783519639348,0.711887203071108
"103",353.742543171115,0.711285728917641,0.710740399763812,0.711863935671489
"104",361.470957613815,0.711281060398965,0.710714361685513,0.711874287869082
"105",369.199372056515,0.711285987219243,0.710717028603443,0.711921478865012
"106",376.927786499215,0.711295796994724,0.710709778797916,0.711974006904864
"107",384.656200941915,0.711301669849961,0.710674244656387,0.711997753752538
"108",392.384615384615,0.711297810700535,0.710669433563918,0.712062688445488
"109",400.113029827316,0.711315728788582,0.710606575206059,0.712049796428937
"110",407.841444270016,0.711334806864237,0.710604949784987,0.71209006506257
"111",415.569858712716,0.7113436275375,0.710650737082948,0.712170182159116
"112",423.298273155416,0.711349525119568,0.710555830929831,0.712113081812959
"113",431.026687598116,0.711362520468456,0.710634403159923,0.712198945935689
"114",438.755102040816,0.711346469009998,0.710633126499592,0.71224225672127
"115",446.483516483517,0.711386303052202,0.710645815166962,0.712272779302667
"116",454.211930926217,0.711433085591263,0.710648676773035,0.712299642710174
"117",461.940345368917,0.711482493924415,0.710637376658299,0.712317538132459
"118",469.668759811617,0.711472221466192,0.710691185341292,0.712392706785428
"119",477.397174254317,0.711505078808444,0.710715118619098,0.712410787928412
"120",485.125588697017,0.71147651395427,0.710705648598474,0.712400664710012
"121",492.854003139718,0.711500301808685,0.710730541021253,0.712439113864031
"122",500.582417582418,0.711507543648062,0.710749334636045,0.712465930747922
"123",508.310832025118,0.71152284550888,0.710765174655816,0.71246978192846
"124",516.039246467818,0.711555261175416,0.710740816938223,0.712462029956538
"125",523.767660910518,0.711581752276449,0.710753198201944,0.712472107909497
"126",531.496075353218,0.711587248775784,0.710764031822696,0.712484422206593
"127",539.224489795919,0.711564134969529,0.7107935943006,0.712520042405692
"128",546.952904238619,0.711568493408774,0.710836822489991,0.712551732424397
"129",554.681318681319,0.711591784261034,0.710821285270755,0.712536195151459
"130",562.409733124019,0.711598918490865,0.710835516335042,0.712558921857438
"131",570.138147566719,0.711585936842335,0.710852400722627,0.712594694570067
"132",577.866562009419,0.711584896578594,0.71082436053407,0.712557981133065
"133",585.594976452119,0.711593882050051,0.710896276605669,0.712606143494042
"134",593.32339089482,0.711606024748409,0.710829117095877,0.712549847107027
"135",601.05180533752,0.711642675826284,0.710844732334441,0.712550339191095
"136",608.78021978022,0.711658087656047,0.710837705103912,0.712545936412616
"137",616.50863422292,0.711644261017609,0.710809983363529,0.712522356432885
"138",624.23704866562,0.711628707085383,0.710813667932879,0.712515430921779
"139",631.96546310832,0.711629490216357,0.710806325206683,0.712508353762259
"140",639.69387755102,0.71163315816486,0.710750459281298,0.712454083010319
"141",647.422291993721,0.711654350135395,0.710780668282689,0.712484779830763
"142",655.150706436421,0.71157988641765,0.710787109911432,0.712525053686771
"143",662.879120879121,0.711558525099101,0.710736643823366,0.712474959065298
"144",670.607535321821,0.711537802920962,0.710726696246068,0.712470536973716
"145",678.335949764521,0.711611433325254,0.710732913666272,0.712498558889706
"146",686.064364207222,0.711587110801057,0.710717860557924,0.712481906867035
"147",693.792778649922,0.711575284307925,0.710750049121365,0.712538611230937
"148",701.521193092622,0.711615321546826,0.710702581825372,0.71250465394701
"149",709.249607535322,0.711579481167314,0.710748069235323,0.712555848443476
"150",716.978021978022,0.711589226534038,0.710768333546015,0.712591185351727
"151",724.706436420722,0.711560905972877,0.710742403683256,0.712550514301986
"152",732.434850863423,0.711576668223352,0.710743816678582,0.712524511676463
"153",740.163265306123,0.711545878398405,0.710750114108523,0.712536833174964
"154",747.891679748823,0.711566628030893,0.710804729807596,0.712566077411492
"155",755.620094191523,0.711603217838112,0.710756992203348,0.712509799997866
"156",763.348508634223,0.711610095619689,0.710736697536536,0.71247345765856
"157",771.076923076923,0.711634300938668,0.710751420416079,0.712465770722164
"158",778.805337519623,0.711633560184497,0.710841600329476,0.712555787665585
"159",786.533751962324,0.71167463672147,0.710826497142007,0.712553855971429
"160",794.262166405024,0.711655648942444,0.710851665189182,0.712559890678759
"161",801.990580847724,0.711652937216762,0.710851291561562,0.712559877731023
"162",809.718995290424,0.711658441883056,0.710897788001324,0.712584357218287
"163",817.447409733124,0.711669585372554,0.710886026318055,0.712588613337965
"164",825.175824175824,0.711687979372416,0.710853907351833,0.712574314031279
"165",832.904238618524,0.711710249966224,0.71089811135843,0.71261273716338
"166",840.632653061225,0.711705159812238,0.710887409011725,0.712584045138002
"167",848.361067503925,0.711732182484502,0.710887423347408,0.712578416742327
"168",856.089481946625,0.711773153567869,0.710902293906923,0.712605356170932
"169",863.817896389325,0.711798440056306,0.710936594421843,0.712637329874795
"170",871.546310832025,0.71181395423464,0.710967548690422,0.712658089627635
"171",879.274725274725,0.711856103959422,0.711053103513533,0.712751824845432
"172",887.003139717426,0.711903020343912,0.711069354675675,0.712771283525824
"173",894.731554160126,0.711882380788144,0.710987209780725,0.712703625178634
"174",902.459968602826,0.711888746404955,0.711053946492812,0.712776784588095
"175",910.188383045526,0.711925095343183,0.711099325379991,0.712833103106486
"176",917.916797488226,0.711933777038554,0.711087107115755,0.71282090612001
"177",925.645211930927,0.711943185276152,0.711184570061334,0.712921755703527
"178",933.373626373627,0.711931784638848,0.711142093609447,0.712883657397674
"179",941.102040816327,0.711967768294157,0.711172255508172,0.712906693223145
"180",948.830455259027,0.711977804513791,0.711187923396116,0.712963924078583
"181",956.558869701727,0.71197212758072,0.711191973227493,0.71295793411215
"182",964.287284144427,0.711951914157819,0.711107046208687,0.712933718412302
"183",972.015698587127,0.71194629862865,0.71109325561536,0.712921983441723
"184",979.744113029828,0.71193544246052,0.711059916521238,0.712911107641276
"185",987.472527472528,0.711881365129589,0.711038207338195,0.71291221117859
"186",995.200941915228,0.711872643444057,0.710985602250397,0.712891139935533
"187",1002.92935635793,0.711862800027181,0.710896497027748,0.712845426263436
"188",1010.65777080063,0.711851268431169,0.710892377675026,0.712838948346082
"189",1018.38618524333,0.711834995784561,0.71081983787235,0.712804905727467
"190",1026.11459968603,0.711772713196388,0.710711376851764,0.712730157910283
"191",1033.84301412873,0.711735079547724,0.710599691792873,0.712686635667256
"192",1041.57142857143,0.711679613011658,0.710568322952128,0.712722773606921
"193",1049.29984301413,0.711675210963351,0.710513024634562,0.712706825058499
"194",1057.02825745683,0.711577568213268,0.710340274783731,0.712569644781443
"195",1064.75667189953,0.711562193899861,0.710297126244181,0.712595428388392
"196",1072.48508634223,0.711468859346991,0.710089578440574,0.712470626403459
"197",1080.21350078493,0.711385529078528,0.710158910300734,0.71258744292526
"198",1087.94191522763,0.711359982969873,0.710050823419111,0.712585677047849
"199",1095.67032967033,0.711428756535086,0.709926677752818,0.712498321033889
"200",1103.39874411303,0.711366662205277,0.709937447813258,0.712599081108624
"201",1111.12715855573,0.711379797719955,0.709794926525614,0.712556466402745
"202",1118.85557299843,0.711383249651068,0.709756920333138,0.712583488900324
"203",1126.58398744113,0.711397668442888,0.70969237680081,0.712674335317254
"204",1134.31240188383,0.711385317106788,0.709583392325622,0.71267677740165
"205",1142.04081632653,0.711389458303637,0.709449184564898,0.71271864233911
"206",1149.76923076923,0.711392390482272,0.709363322235601,0.712829008180205
"207",1157.49764521193,0.711407250264382,0.70908534072475,0.712757292587531
"208",1165.22605965463,0.711413963554825,0.709101257326086,0.71295931319018
"209",1172.95447409733,0.711406503327124,0.709129244641501,0.713164415290172
"210",1180.68288854003,0.711374260318365,0.708863020561239,0.713156533142985
"211",1188.41130298273,0.711379214218741,0.708930698560104,0.713421336753169
"212",1196.13971742543,0.711385737560847,0.708681134701923,0.713353516421471
"213",1203.86813186813,0.711352461019352,0.7086458007431,0.713449891638621
"214",1211.59654631083,0.711371096601401,0.708532478045533,0.713625432664685
